order_item_id,order_id,product_id,quantity,unit_price,discount_percent
84459,24180,402,4,165.65,10
84460,24180,795,2,214.59,20
84461,24180,515,2,240.47,0
84462,24181,347,3,131.68,5
84463,24181,486,4,491.26,0
84464,24181,183,5,57.62,0
84465,24182,653,3,302.51,20
84466,24182,441,4,207.92,20
84467,24183,775,5,254.24,10
84468,24183,436,3,264.72,0
84469,24183,484,3,126.46,0
84470,24184,320,1,276.27,20
84471,24184,849,2,326.05,0
84472,24184,719,4,455.82,0
84473,24184,274,1,360.38,10
84474,24184,495,5,208.66,15
84475,24184,916,1,471.25,5
84476,24185,832,2,27.07,0
84477,24185,628,2,130.91,20
84478,24185,407,4,304.55,0
84479,24185,561,5,234.48,0
84480,24185,814,2,48.79,10
84481,24186,575,1,74.28,10
84482,24186,132,1,43.35,10
84483,24187,238,5,18.85,0
84484,24187,346,1,418.09,5
84485,24187,273,2,247.19,0
84486,24187,495,2,208.66,10
84487,24187,396,5,361.26,20
84488,24188,186,2,167.97,5
84489,24188,825,3,111.89,0
84490,24189,472,2,296.92,20
84491,24190,871,2,422.42,0
84492,24190,293,3,198.74,5
84493,24190,403,4,69.24,0
84494,24191,560,5,176.71,10
84495,24191,392,5,219.6,0
84496,24191,216,3,364.41,0
84497,24191,358,5,348.59,15
84498,24191,29,1,347.84,0
84499,24191,766,3,95.4,5
84500,24192,163,3,77.92,0
84501,24192,332,4,79.36,20
84502,24192,286,2,252.19,20
84503,24193,494,5,343.97,0
84504,24193,529,3,256.15,10
84505,24193,828,3,18.18,0
84506,24193,870,4,247.8,20
84507,24194,216,4,364.41,20
84508,24194,513,2,499.4,0
84509,24194,547,2,389.71,20
84510,24194,82,5,112.28,5
84511,24194,130,1,434.15,0
84512,24195,657,2,307.39,20
84513,24195,291,2,149.37,5
84514,24195,574,3,81.11,0
84515,24196,177,5,496.02,15
84516,24196,653,1,302.51,0
84517,24196,848,3,303.04,0
84518,24196,904,5,445.43,10
84519,24196,894,2,317.8,5
84520,24196,493,5,65.89,0
84521,24197,966,2,75.55,10
84522,24197,871,5,422.42,10
84523,24197,250,4,185.82,20
84524,24197,121,1,200.36,5
84525,24198,434,5,447.86,0
84526,24198,167,1,60.23,0
84527,24198,324,2,418.01,20
84528,24198,534,2,203.08,0
84529,24198,522,5,146.38,15
84530,24198,411,2,105.96,0
84531,24199,105,2,137.61,15
84532,24199,735,4,311.28,15
84533,24199,592,2,129.12,10
84534,24199,979,4,80.24,20
84535,24200,680,4,475.8,0
84536,24200,457,1,389.14,0
84537,24200,910,5,184.43,10
84538,24200,522,2,146.38,20
84539,24200,615,3,404.25,0
84540,24200,404,5,317.66,0
84541,24201,810,1,423.23,0
84542,24201,1,4,484.83,0
84543,24201,283,4,462.86,10
84544,24201,200,1,255.27,10
84545,24201,443,2,473.34,0
84546,24201,888,3,136.15,0
84547,24202,319,4,89.29,10
84548,24202,81,1,180.06,0
84549,24202,392,2,219.6,20
84550,24202,29,3,347.84,0
84551,24202,144,5,384.68,5
84552,24203,957,3,102.16,10
84553,24203,38,5,426.41,15
84554,24204,181,4,241.36,0
84555,24204,290,1,463.37,0
84556,24204,941,4,112.77,0
84557,24204,992,1,278.86,5
84558,24204,152,1,177.27,15
84559,24204,388,2,39.62,5
84560,24205,180,3,230.96,0
84561,24205,477,4,34.72,0
84562,24205,791,3,33.08,0
84563,24206,781,5,341.72,0
84564,24207,550,2,475.18,5
84565,24208,744,2,23.34,0
84566,24208,633,5,424.24,0
84567,24209,931,3,89.98,5
84568,24209,170,1,233.49,0
84569,24209,965,1,120.24,0
84570,24209,119,2,482.41,20
84571,24209,711,5,402.41,10
84572,24210,661,4,69.49,0
84573,24210,514,1,349.04,20
84574,24211,328,4,162.87,0
84575,24212,146,1,358.51,15
84576,24212,684,3,413.23,0
84577,24212,928,2,268.2,0
84578,24213,902,1,337.23,10
84579,24213,632,4,33.94,15
84580,24214,858,4,434.63,0
84581,24214,481,4,237.81,15
84582,24214,487,3,154.11,0
84583,24214,41,4,124.31,0
84584,24214,250,3,185.82,0
84585,24215,489,4,166.91,0
84586,24215,616,5,396.82,0
84587,24215,800,5,140.07,10
84588,24215,851,5,183.52,5
84589,24216,288,2,366.8,0
84590,24216,876,2,432.15,0
84591,24216,176,1,482.39,5
84592,24216,358,2,348.59,0
84593,24217,885,1,274.2,0
84594,24217,873,4,416.96,5
84595,24218,652,4,191.75,0
84596,24218,574,5,81.11,0
84597,24219,825,2,111.89,5
84598,24220,693,2,194.6,5
84599,24220,978,4,289.56,0
84600,24221,46,4,314.04,5
84601,24221,348,3,342.17,5
84602,24221,208,3,311.84,10
84603,24221,521,5,494.79,5
84604,24222,26,3,147.54,10
84605,24223,128,1,429.46,0
84606,24223,848,5,303.04,0
84607,24224,924,1,126.73,5
84608,24224,312,4,257.42,5
84609,24224,30,1,74.79,0
84610,24224,149,4,248.94,15
84611,24224,453,5,238.72,0
84612,24225,934,1,381.06,5
84613,24226,90,1,173.68,10
84614,24226,187,5,129.97,0
84615,24226,856,3,441.6,0
84616,24226,196,2,42.82,20
84617,24226,170,2,233.49,0
84618,24226,264,3,46.06,20
84619,24227,306,2,10.9,10
84620,24227,168,2,322.55,5
84621,24227,439,4,402.19,0
84622,24228,233,4,301.67,15
84623,24228,201,5,491.66,15
84624,24229,962,4,415.7,0
84625,24229,605,1,131.92,10
84626,24229,725,4,350.04,0
84627,24230,246,5,448.48,20
84628,24230,725,5,350.04,5
84629,24231,9,3,220.38,15
84630,24231,404,5,317.66,10
84631,24232,932,5,485.64,15
84632,24232,411,4,105.96,0
84633,24232,393,1,273.98,0
84634,24232,871,2,422.42,5
84635,24233,383,2,228.53,20
84636,24233,543,2,287.68,5
84637,24233,850,1,19.52,10
84638,24233,935,4,77.35,20
84639,24234,720,2,400.9,0
84640,24234,728,3,123.46,10
84641,24234,239,1,158.29,0
84642,24234,770,1,481.36,0
84643,24234,8,2,114.33,0
84644,24235,773,3,295.9,10
84645,24235,590,5,382.25,0
84646,24235,602,2,335.27,20
84647,24235,391,2,307.64,0
84648,24236,528,2,393.17,20
84649,24237,138,3,124.34,10
84650,24237,817,3,70.03,15
84651,24238,359,3,315.06,5
84652,24239,322,1,22.88,0
84653,24239,992,2,278.86,0
84654,24239,38,1,426.41,0
84655,24239,539,3,97.93,15
84656,24239,632,3,33.94,20
84657,24239,490,5,96.21,15
84658,24240,454,1,457.14,0
84659,24240,370,2,113.98,0
84660,24240,39,3,489.82,20
84661,24240,262,5,191.11,15
84662,24240,4,4,183.66,5
84663,24241,992,4,278.86,10
84664,24241,646,5,442.2,10
84665,24241,839,4,145.04,20
84666,24241,781,1,341.72,0
84667,24241,140,4,347.69,0
84668,24241,439,2,402.19,0
84669,24242,293,2,198.74,0
84670,24242,502,1,450.09,0
84671,24242,485,3,204.53,20
84672,24242,597,5,289.11,0
84673,24242,639,2,171.74,0
84674,24243,390,5,145.33,10
84675,24243,381,3,176.07,5
84676,24243,964,4,343.54,10
84677,24244,104,5,109.45,10
84678,24244,891,2,254.03,20
84679,24244,724,4,180.85,0
84680,24244,105,4,137.61,0
84681,24245,554,3,52.0,20
84682,24245,345,3,113.36,15
84683,24245,844,3,247.35,15
84684,24246,147,3,32.91,10
84685,24247,10,5,241.27,10
84686,24247,557,3,138.91,5
84687,24247,263,5,124.88,15
84688,24247,459,5,453.72,20
84689,24247,169,3,186.06,0
84690,24247,235,2,305.11,0
84691,24248,290,3,463.37,20
84692,24248,763,4,111.85,0
84693,24248,971,3,456.25,15
84694,24248,844,3,247.35,20
84695,24249,734,3,265.38,10
84696,24249,244,5,198.65,15
84697,24249,923,3,309.08,0
84698,24249,592,3,129.12,0
84699,24250,934,2,381.06,0
84700,24250,555,5,232.2,0
84701,24250,469,3,146.58,15
84702,24250,491,4,247.76,0
84703,24250,182,3,106.74,10
84704,24251,95,3,43.3,10
84705,24252,542,1,313.06,10
84706,24252,100,5,480.76,5
84707,24252,338,2,81.35,5
84708,24252,903,2,415.78,15
84709,24253,89,2,259.1,0
84710,24253,286,4,252.19,10
84711,24253,114,2,10.07,0
84712,24253,41,1,124.31,10
84713,24253,275,5,103.95,0
84714,24254,69,4,154.16,15
84715,24254,517,1,402.84,20
84716,24254,511,5,214.37,0
84717,24254,571,4,427.27,0
84718,24254,524,5,309.26,15
84719,24254,590,1,382.25,0
84720,24255,452,4,234.13,10
84721,24255,600,5,235.82,0
84722,24255,326,5,453.53,0
84723,24255,633,5,424.24,0
84724,24255,847,2,412.11,10
84725,24256,655,3,218.25,0
84726,24256,803,3,237.38,5
84727,24256,988,5,190.27,0
84728,24257,21,3,292.63,10
84729,24257,657,4,307.39,10
84730,24257,186,3,167.97,5
84731,24257,987,5,57.68,10
84732,24257,126,5,171.33,20
84733,24257,101,5,214.12,20
84734,24258,836,2,491.33,0
84735,24258,616,3,396.82,10
84736,24258,120,4,457.41,0
84737,24258,989,2,115.65,5
84738,24258,719,2,455.82,0
84739,24258,307,4,117.43,5
84740,24259,879,2,183.1,20
84741,24259,717,3,463.47,20
84742,24259,248,1,26.35,15
84743,24260,720,3,400.9,20
84744,24260,856,1,441.6,20
84745,24260,283,2,462.86,5
84746,24260,776,2,219.52,20
84747,24260,527,1,342.73,0
84748,24261,926,3,57.98,5
84749,24262,110,4,453.41,15
84750,24262,942,2,57.52,10
84751,24262,640,3,380.31,5
84752,24262,524,5,309.26,0
84753,24263,911,1,146.22,20
84754,24263,634,2,179.39,0
84755,24263,964,3,343.54,10
84756,24263,149,5,248.94,5
84757,24263,132,2,43.35,15
84758,24264,562,1,184.05,0
84759,24264,511,2,214.37,0
84760,24264,306,2,10.9,0
84761,24264,450,4,252.68,5
84762,24265,195,3,191.15,0
84763,24265,129,5,172.53,0
84764,24265,781,4,341.72,15
84765,24266,362,5,65.46,0
84766,24266,184,1,163.23,0
84767,24266,885,2,274.2,5
84768,24266,263,4,124.88,15
84769,24266,325,4,459.02,15
84770,24267,329,1,92.06,15
84771,24267,103,5,343.78,5
84772,24267,143,5,449.53,0
84773,24267,918,3,159.53,0
84774,24268,529,1,256.15,20
84775,24268,779,2,183.41,10
84776,24268,293,2,198.74,20
84777,24268,413,3,95.95,0
84778,24268,253,4,326.96,0
84779,24268,910,5,184.43,0
84780,24269,823,1,40.18,0
84781,24269,934,1,381.06,15
84782,24269,419,3,221.22,20
84783,24269,560,2,176.71,0
84784,24269,20,4,14.72,0
84785,24269,57,1,210.36,10
84786,24270,624,1,374.26,20
84787,24270,671,2,190.41,15
84788,24270,973,1,467.92,0
84789,24271,959,5,386.64,0
84790,24271,893,3,90.01,20
84791,24271,412,4,84.16,15
84792,24271,67,2,194.74,0
84793,24272,791,4,33.08,0
84794,24273,440,1,26.26,0
84795,24273,723,1,452.72,0
84796,24273,401,5,323.89,15
84797,24273,555,4,232.2,10
84798,24274,495,5,208.66,15
84799,24275,404,5,317.66,0
84800,24275,140,1,347.69,10
84801,24275,813,3,360.59,10
84802,24275,875,2,153.93,0
84803,24275,949,2,266.43,0
84804,24275,604,3,306.47,0
84805,24276,806,4,303.16,10
84806,24276,628,3,130.91,15
84807,24276,30,4,74.79,15
84808,24277,43,2,158.79,15
84809,24277,532,2,303.9,20
84810,24277,546,3,216.82,0
84811,24277,29,3,347.84,0
84812,24277,396,5,361.26,20
84813,24277,985,3,378.2,0
84814,24278,852,3,23.29,5
84815,24278,481,3,237.81,15
84816,24278,859,5,300.21,15
84817,24278,762,1,252.0,0
84818,24278,285,1,358.1,0
84819,24278,695,2,113.26,20
84820,24279,118,1,214.89,20
84821,24279,119,2,482.41,5
84822,24280,485,1,204.53,5
84823,24280,952,2,313.97,10
84824,24280,509,2,197.45,15
84825,24280,101,3,214.12,0
84826,24280,492,4,47.7,5
84827,24281,466,2,204.79,10
84828,24281,511,5,214.37,5
84829,24281,120,5,457.41,0
84830,24281,586,4,368.61,15
84831,24281,99,1,324.22,15
84832,24282,626,3,445.44,0
84833,24283,783,4,471.12,10
84834,24283,373,5,248.42,0
84835,24283,802,5,478.6,15
84836,24283,275,3,103.95,10
84837,24283,556,5,68.15,0
84838,24283,811,1,180.25,15
84839,24284,797,4,23.53,20
84840,24284,408,1,447.78,10
84841,24284,111,2,330.84,0
84842,24284,727,2,89.65,10
84843,24284,506,3,260.51,0
84844,24285,560,1,176.71,5
84845,24285,906,4,194.72,15
84846,24285,547,1,389.71,0
84847,24285,217,4,297.89,0
84848,24286,833,3,173.95,20
84849,24286,348,5,342.17,10
84850,24287,207,5,78.9,15
84851,24287,940,2,335.38,15
84852,24287,84,2,378.85,0
84853,24287,264,3,46.06,0
84854,24287,310,5,453.79,5
84855,24287,173,1,153.23,10
84856,24288,702,3,404.23,5
84857,24288,295,4,334.95,15
84858,24288,720,4,400.9,20
84859,24288,915,5,123.16,5
84860,24288,281,5,48.04,5
84861,24289,540,2,402.23,0
84862,24289,488,5,51.66,20
84863,24289,587,5,498.15,5
84864,24289,705,5,372.25,0
84865,24290,545,2,175.74,20
84866,24290,360,5,356.21,5
84867,24290,879,1,183.1,0
84868,24290,949,4,266.43,0
84869,24290,267,2,491.32,0
84870,24290,279,1,264.49,0
84871,24291,408,4,447.78,0
84872,24291,684,2,413.23,0
84873,24291,385,3,264.39,0
84874,24291,417,4,169.99,0
84875,24291,355,4,350.96,5
84876,24291,129,5,172.53,15
84877,24292,401,1,323.89,10
84878,24293,959,4,386.64,0
84879,24293,764,4,180.99,0
84880,24293,915,1,123.16,5
84881,24294,994,2,256.43,15
84882,24294,504,4,115.98,0
84883,24294,464,5,113.08,10
84884,24295,6,4,360.93,0
84885,24295,9,2,220.38,10
84886,24295,458,2,337.16,0
84887,24295,667,5,162.53,0
84888,24295,487,3,154.11,15
84889,24295,884,1,384.78,0
84890,24296,506,3,260.51,0
84891,24296,622,5,325.98,5
84892,24296,332,2,79.36,10
84893,24296,529,3,256.15,0
84894,24296,156,4,40.9,10
84895,24296,950,3,355.86,0
84896,24297,146,1,358.51,20
84897,24297,357,1,41.18,0
84898,24298,426,4,86.63,15
84899,24298,870,5,247.8,10
84900,24299,439,5,402.19,5
84901,24300,205,1,286.62,0
84902,24300,21,3,292.63,15
84903,24301,255,4,31.17,0
84904,24301,141,3,279.07,15
84905,24301,967,2,332.25,15
84906,24301,260,5,380.79,0
84907,24301,618,1,314.68,0
84908,24301,178,5,283.11,10
84909,24302,22,1,272.04,5
84910,24302,326,2,453.53,5
84911,24302,154,2,195.26,0
84912,24303,350,2,372.1,10
84913,24303,787,3,163.38,5
84914,24303,812,1,359.03,0
84915,24303,85,1,442.94,0
84916,24303,660,5,173.43,5
84917,24303,356,2,223.66,15
84918,24304,913,5,151.53,0
84919,24304,290,3,463.37,20
84920,24304,538,4,123.96,15
84921,24304,673,1,482.72,10
84922,24305,994,5,256.43,0
84923,24305,726,2,300.0,10
84924,24305,573,3,357.02,0
84925,24305,378,2,67.54,0
84926,24305,624,5,374.26,0
84927,24306,275,4,103.95,0
84928,24306,781,3,341.72,0
84929,24306,778,4,180.94,5
84930,24306,32,4,364.84,0
84931,24306,196,1,42.82,15
84932,24307,237,3,165.33,0
84933,24307,576,2,422.29,20
84934,24308,8,2,114.33,15
84935,24308,786,5,58.72,20
84936,24309,168,3,322.55,0
84937,24309,474,3,445.09,5
84938,24309,321,1,476.79,5
84939,24309,962,5,415.7,15
84940,24310,387,4,136.5,0
84941,24311,604,3,306.47,10
84942,24311,976,3,384.97,5
84943,24311,851,3,183.52,5
84944,24311,991,2,296.94,0
84945,24311,305,1,156.3,5
84946,24311,556,1,68.15,10
84947,24312,645,4,312.62,5
84948,24312,3,2,371.53,20
84949,24312,948,2,440.72,0
84950,24312,70,4,77.35,0
84951,24312,656,3,175.07,0
84952,24312,518,2,115.8,5
84953,24313,668,4,252.37,5
84954,24313,910,3,184.43,0
84955,24313,656,4,175.07,15
84956,24314,656,3,175.07,20
84957,24314,792,4,209.54,10
84958,24314,256,3,442.9,5
84959,24315,629,4,169.84,5
84960,24316,385,2,264.39,0
84961,24316,441,1,207.92,5
84962,24316,919,1,161.64,0
84963,24316,358,3,348.59,5
84964,24316,879,2,183.1,15
84965,24316,788,5,256.51,10
84966,24317,122,5,177.11,0
84967,24317,364,5,321.15,0
84968,24318,106,3,49.21,20
84969,24318,90,4,173.68,10
84970,24318,874,5,440.8,0
84971,24318,289,3,344.19,0
84972,24319,271,3,341.68,15
84973,24320,875,1,153.93,0
84974,24320,31,1,141.6,0
84975,24321,660,1,173.43,5
84976,24321,793,4,117.98,0
84977,24321,590,4,382.25,5
84978,24322,235,5,305.11,10
84979,24322,910,2,184.43,0
84980,24322,620,4,53.65,0
84981,24323,583,4,92.46,20
84982,24323,929,2,247.6,20
84983,24323,931,4,89.98,0
84984,24323,573,3,357.02,0
84985,24323,542,5,313.06,5
84986,24324,850,2,19.52,0
84987,24325,348,3,342.17,10
84988,24325,375,2,171.95,20
84989,24325,684,3,413.23,0
84990,24325,820,3,164.11,20
84991,24326,548,3,440.59,10
84992,24326,503,5,222.12,0
84993,24326,929,4,247.6,10
84994,24326,182,4,106.74,0
84995,24327,316,2,163.75,10
84996,24327,371,5,492.57,20
84997,24327,588,2,481.89,10
84998,24327,690,1,245.98,0
84999,24328,918,2,159.53,0
85000,24328,117,5,391.98,10
85001,24329,799,5,284.93,5
85002,24329,12,4,136.77,20
85003,24329,810,5,423.23,0
85004,24330,585,3,482.98,0
85005,24330,39,3,489.82,0
85006,24331,993,5,375.09,0
85007,24331,465,1,142.18,0
85008,24332,875,5,153.93,0
85009,24332,833,2,173.95,0
85010,24332,342,5,363.62,20
85011,24332,472,3,296.92,0
85012,24332,741,4,200.71,5
85013,24333,789,5,218.13,0
85014,24334,927,5,312.55,15
85015,24335,780,5,224.11,5
85016,24335,654,5,306.69,0
85017,24335,432,3,396.72,5
85018,24335,754,2,469.72,0
85019,24335,766,3,95.4,0
85020,24335,301,4,485.07,0
85021,24336,680,1,475.8,0
85022,24336,353,1,205.76,0
85023,24336,242,2,380.6,20
85024,24337,608,1,349.24,0
85025,24337,834,4,33.6,15
85026,24338,311,1,366.22,0
85027,24339,855,5,110.69,0
85028,24339,173,4,153.23,15
85029,24339,514,4,349.04,0
85030,24339,780,2,224.11,20
85031,24339,160,3,312.49,0
85032,24339,117,3,391.98,0
85033,24340,582,4,17.22,20
85034,24341,568,3,425.3,0
85035,24341,184,3,163.23,15
85036,24341,940,4,335.38,0
85037,24342,28,1,222.74,0
85038,24343,192,2,185.5,5
85039,24343,525,3,470.55,0
85040,24343,12,4,136.77,0
85041,24343,841,4,396.21,5
85042,24343,785,4,462.46,0
85043,24343,172,3,256.35,10
85044,24344,914,1,342.66,10
85045,24345,550,3,475.18,0
85046,24346,979,5,80.24,5
85047,24346,71,2,494.22,15
85048,24347,725,2,350.04,5
85049,24347,510,3,472.83,0
85050,24347,309,1,491.05,5
85051,24347,445,1,71.06,20
85052,24347,96,3,147.61,10
85053,24347,62,3,380.18,0
85054,24348,344,1,117.61,20
85055,24348,860,2,370.38,5
85056,24349,607,4,64.38,20
85057,24349,504,1,115.98,20
85058,24349,444,1,351.3,0
85059,24349,312,3,257.42,10
85060,24349,617,1,158.26,5
85061,24350,462,3,83.69,15
85062,24351,655,2,218.25,0
85063,24352,936,4,31.35,0
85064,24352,704,5,464.36,10
85065,24352,969,4,245.26,5
85066,24352,493,2,65.89,10
85067,24352,8,1,114.33,20
85068,24352,449,2,142.54,5
85069,24353,687,5,158.89,0
85070,24353,304,4,70.49,0
85071,24353,554,2,52.0,10
85072,24354,600,4,235.82,0
85073,24354,483,3,15.2,20
85074,24355,580,2,25.31,20
85075,24355,805,4,474.44,5
85076,24355,249,3,174.04,20
85077,24355,99,3,324.22,15
85078,24355,431,1,177.81,0
85079,24356,397,5,413.58,15
85080,24356,292,5,170.15,20
85081,24356,59,3,443.95,20
85082,24356,207,2,78.9,0
85083,24356,150,3,60.76,10
85084,24356,75,4,312.8,15
85085,24357,568,4,425.3,15
85086,24357,952,4,313.97,0
85087,24358,950,3,355.86,10
85088,24358,182,3,106.74,0
85089,24358,766,4,95.4,15
85090,24358,55,5,380.19,0
85091,24359,23,1,444.45,0
85092,24359,608,5,349.24,15
85093,24359,897,2,96.09,10
85094,24359,420,3,160.94,5
85095,24359,802,5,478.6,15
85096,24359,275,4,103.95,15
85097,24360,666,5,206.68,0
85098,24360,89,3,259.1,0
85099,24360,888,4,136.15,0
85100,24360,184,2,163.23,10
85101,24361,991,1,296.94,15
85102,24361,255,3,31.17,15
85103,24361,935,5,77.35,20
85104,24361,500,4,208.56,5
85105,24362,211,2,34.57,0
85106,24362,816,2,379.49,10
85107,24362,870,3,247.8,15
85108,24362,667,5,162.53,0
85109,24362,3,3,371.53,0
85110,24362,496,3,74.06,10
85111,24363,526,2,114.99,10
85112,24363,194,1,10.91,0
85113,24363,547,5,389.71,10
85114,24364,675,1,47.69,10
85115,24364,578,1,23.85,20
85116,24364,381,2,176.07,20
85117,24364,805,2,474.44,0
85118,24364,850,2,19.52,0
85119,24364,108,5,40.09,0
85120,24365,752,1,233.57,15
85121,24365,979,4,80.24,5
85122,24365,890,5,172.73,15
85123,24365,915,5,123.16,0
85124,24366,53,3,425.01,15
85125,24366,203,1,334.23,0
85126,24366,466,2,204.79,10
85127,24366,213,5,293.72,0
85128,24367,169,3,186.06,15
85129,24367,839,1,145.04,5
85130,24367,12,4,136.77,5
85131,24367,73,1,334.77,0
85132,24368,822,2,313.04,15
85133,24368,247,5,38.82,5
85134,24368,52,4,324.72,0
85135,24368,770,3,481.36,5
85136,24369,616,3,396.82,0
85137,24369,968,5,384.8,0
85138,24369,921,5,380.54,0
85139,24369,750,1,429.18,0
85140,24370,3,2,371.53,0
85141,24371,204,2,394.15,10
85142,24371,202,3,449.9,15
85143,24371,76,1,351.05,0
85144,24371,583,1,92.46,0
85145,24371,438,5,454.41,0
85146,24372,684,5,413.23,20
85147,24372,594,2,62.8,20
85148,24372,539,1,97.93,0
85149,24373,802,4,478.6,5
85150,24373,231,5,140.37,15
85151,24373,321,4,476.79,20
85152,24374,633,2,424.24,10
85153,24374,350,1,372.1,0
85154,24374,257,5,490.97,0
85155,24374,570,1,487.18,0
85156,24374,67,2,194.74,0
85157,24374,532,3,303.9,10
85158,24375,494,4,343.97,0
85159,24375,205,4,286.62,20
85160,24375,463,4,188.41,0
85161,24376,632,4,33.94,0
85162,24377,973,3,467.92,15
85163,24377,168,5,322.55,20
85164,24377,738,1,227.88,5
85165,24377,116,3,444.11,5
85166,24378,67,5,194.74,5
85167,24379,240,3,22.28,15
85168,24380,499,3,483.66,10
85169,24380,67,5,194.74,15
85170,24380,395,3,209.49,5
85171,24380,345,2,113.36,5
85172,24381,222,1,261.3,0
85173,24381,823,1,40.18,15
85174,24382,37,2,438.04,0
85175,24382,718,2,128.09,0
85176,24382,506,2,260.51,5
85177,24382,419,1,221.22,10
85178,24383,531,2,298.87,15
85179,24383,482,2,333.52,10
85180,24384,242,3,380.6,15
85181,24384,670,3,321.94,10
85182,24384,888,1,136.15,10
85183,24385,105,2,137.61,0
85184,24385,29,4,347.84,20
85185,24385,325,3,459.02,15
85186,24386,706,3,149.51,0
85187,24386,326,1,453.53,0
85188,24386,39,1,489.82,20
85189,24386,887,3,252.27,5
85190,24387,216,3,364.41,15
85191,24387,41,1,124.31,20
85192,24387,109,2,170.43,0
85193,24387,240,3,22.28,20
85194,24387,665,5,161.91,0
85195,24387,658,3,393.08,20
85196,24388,862,3,262.77,0
85197,24388,600,2,235.82,0
85198,24389,222,1,261.3,0
85199,24389,720,1,400.9,0
85200,24389,135,3,260.61,20
85201,24389,540,4,402.23,15
85202,24389,783,5,471.12,20
85203,24390,732,3,324.92,5
85204,24391,387,2,136.5,0
85205,24391,742,2,355.12,0
85206,24392,131,2,309.06,0
85207,24393,911,1,146.22,5
85208,24394,614,2,306.68,5
85209,24394,794,5,191.93,0
85210,24394,71,3,494.22,0
85211,24394,314,5,402.96,10
85212,24395,995,3,431.88,0
85213,24395,347,3,131.68,10
85214,24395,785,1,462.46,0
85215,24395,682,4,254.52,20
85216,24395,784,5,303.55,0
85217,24396,617,4,158.26,0
85218,24397,615,5,404.25,10
85219,24397,380,2,73.81,0
85220,24397,629,3,169.84,15
85221,24398,64,4,363.73,15
85222,24399,770,2,481.36,10
85223,24399,966,3,75.55,5
85224,24400,112,4,264.94,0
85225,24400,469,5,146.58,10
85226,24400,557,2,138.91,15
85227,24400,48,2,305.4,20
85228,24401,924,5,126.73,20
85229,24401,57,2,210.36,15
85230,24401,744,2,23.34,0
85231,24401,706,4,149.51,0
85232,24401,946,1,474.27,5
85233,24401,958,1,149.06,0
85234,24402,37,1,438.04,0
85235,24402,839,1,145.04,0
85236,24402,2,2,102.25,5
85237,24402,347,3,131.68,15
85238,24403,406,2,322.02,0
85239,24403,984,4,35.79,0
85240,24403,398,3,214.63,15
85241,24403,589,2,447.97,0
85242,24404,671,3,190.41,15
85243,24405,485,1,204.53,10
85244,24405,594,2,62.8,0
85245,24405,197,5,160.24,0
85246,24405,88,5,328.68,0
85247,24406,398,4,214.63,0
85248,24406,977,1,186.38,0
85249,24407,753,2,75.63,5
85250,24407,298,4,173.33,10
85251,24407,384,3,327.01,10
85252,24407,657,4,307.39,0
85253,24407,552,3,208.99,0
85254,24408,958,2,149.06,15
85255,24408,487,3,154.11,10
85256,24408,277,2,35.35,15
85257,24408,467,3,139.33,15
85258,24408,732,3,324.92,20
85259,24409,352,5,36.01,0
85260,24410,341,1,187.82,15
85261,24410,768,4,114.9,15
85262,24410,992,2,278.86,20
85263,24410,189,1,88.64,5
85264,24410,454,5,457.14,0
85265,24410,750,2,429.18,5
85266,24411,603,2,374.34,0
85267,24411,912,2,182.38,15
85268,24411,134,1,419.06,0
85269,24412,278,1,210.66,15
85270,24413,1000,2,374.53,20
85271,24413,84,3,378.85,0
85272,24413,432,3,396.72,20
85273,24413,528,2,393.17,5
85274,24413,1,4,484.83,5
85275,24413,79,1,44.52,15
85276,24414,314,5,402.96,0
85277,24415,739,3,474.54,0
85278,24415,902,1,337.23,0
85279,24415,472,5,296.92,0
85280,24415,413,4,95.95,15
85281,24415,258,3,289.38,5
85282,24416,858,5,434.63,0
85283,24416,701,1,334.29,15
85284,24416,821,3,306.53,10
85285,24417,240,5,22.28,0
85286,24418,887,5,252.27,0
85287,24419,922,2,156.02,5
85288,24419,368,1,327.98,20
85289,24419,593,3,473.06,20
85290,24419,386,2,317.27,0
85291,24419,656,3,175.07,20
85292,24419,77,1,47.09,10
85293,24420,46,2,314.04,0
85294,24421,696,1,276.58,0
85295,24422,208,3,311.84,10
85296,24422,494,4,343.97,15
85297,24422,894,1,317.8,20
85298,24423,185,5,206.12,10
85299,24423,262,4,191.11,15
85300,24424,588,4,481.89,0
85301,24424,276,5,241.03,0
85302,24424,396,4,361.26,5
85303,24424,162,4,94.42,0
85304,24424,208,2,311.84,0
85305,24424,423,5,100.57,15
85306,24425,462,2,83.69,0
85307,24425,704,4,464.36,0
85308,24426,619,3,218.83,5
85309,24427,504,3,115.98,5
85310,24427,451,3,48.55,0
85311,24428,710,5,316.52,15
85312,24428,742,4,355.12,20
85313,24428,465,3,142.18,10
85314,24429,244,2,198.65,15
85315,24429,881,4,495.9,5
85316,24429,406,5,322.02,0
85317,24430,115,3,383.33,20
85318,24430,509,4,197.45,5
85319,24431,326,2,453.53,0
85320,24431,832,1,27.07,0
85321,24432,354,2,310.16,0
85322,24432,634,3,179.39,10
85323,24432,856,4,441.6,0
85324,24432,239,1,158.29,0
85325,24433,98,3,311.75,0
85326,24433,162,3,94.42,5
85327,24433,236,4,153.47,20
85328,24434,99,5,324.22,0
85329,24434,662,1,156.61,10
85330,24434,853,2,189.07,5
85331,24434,307,1,117.43,0
