order_id,customer_id,order_date,order_status,payment_method,shipping_cost
21133,5387,2025-07-15 18:17:39,Completed,Credit Card,11.95
21134,7281,2025-12-05 18:17:39,Completed,PayPal,24.16
21135,479,2025-07-25 18:17:39,Completed,Bank Transfer,5.54
21136,467,2025-09-21 18:17:39,Cancelled,PayPal,7.43
21137,8156,2025-11-30 18:17:39,Completed,Bank Transfer,12.57
21138,5432,2025-01-14 18:17:39,Completed,PayPal,8.6
21139,9634,2025-12-04 18:17:39,Pending,PayPal,21.15
21140,661,2025-08-10 18:17:39,Pending,Bank Transfer,12.38
21141,974,2025-01-25 18:17:39,Completed,Credit Card,22.28
21142,2701,2025-11-17 18:17:39,Completed,PayPal,8.54
21143,9386,2025-08-17 18:17:39,Cancelled,PayPal,15.83
21144,2507,2025-06-17 18:17:39,Completed,Credit Card,7.84
21145,1161,2025-05-28 18:17:39,Pending,PayPal,22.83
21146,3961,2025-01-11 18:17:39,Completed,PayPal,14.22
21147,8392,2025-08-01 18:17:39,Completed,PayPal,13.31
21148,4846,2025-09-09 18:17:39,Completed,PayPal,16.67
21149,3283,2025-06-28 18:17:39,Completed,Credit Card,6.39
21150,4164,2025-12-23 18:17:39,Completed,Bank Transfer,5.49
21151,8556,2025-12-13 18:17:39,Completed,Credit Card,21.82
21152,1668,2025-05-29 18:17:39,Completed,Credit Card,19.79
21153,3623,2025-01-11 18:17:39,Completed,Credit Card,17.55
21154,4739,2025-07-12 18:17:39,Pending,Credit Card,14.0
21155,5027,2025-03-21 18:17:39,Cancelled,Credit Card,6.57
21156,2022,2025-01-09 18:17:39,Completed,PayPal,15.91
21157,7543,2025-09-16 18:17:39,Completed,Bank Transfer,5.18
21158,520,2025-05-03 18:17:39,Completed,Bank Transfer,10.73
21159,9106,2025-05-22 18:17:39,Pending,Credit Card,20.22
21160,517,2025-11-02 18:17:39,Completed,Bank Transfer,12.31
21161,8051,2025-06-16 18:17:39,Cancelled,Credit Card,20.52
21162,4362,2025-04-23 18:17:39,Completed,Bank Transfer,6.3
21163,4294,2025-03-12 18:17:39,Completed,Bank Transfer,6.88
21164,5477,2025-08-06 18:17:39,Completed,PayPal,12.78
21165,6818,2025-07-04 18:17:39,Completed,Bank Transfer,13.48
21166,7036,2025-01-28 18:17:39,Completed,Credit Card,16.63
21167,8047,2025-12-02 18:17:39,Cancelled,Bank Transfer,6.64
21168,7755,2025-10-29 18:17:39,Cancelled,Credit Card,18.11
21169,5806,2025-12-23 18:17:39,Completed,Bank Transfer,7.74
21170,5762,2025-12-19 18:17:39,Completed,Bank Transfer,16.89
21171,4496,2025-12-25 18:17:39,Pending,Bank Transfer,7.6
21172,9893,2025-11-30 18:17:39,Cancelled,PayPal,7.54
21173,8940,2025-11-23 18:17:39,Completed,Credit Card,13.54
21174,8075,2025-02-19 18:17:39,Completed,Bank Transfer,13.09
21175,5354,2025-08-22 18:17:39,Cancelled,Credit Card,10.51
21176,3578,2025-08-05 18:17:39,Completed,PayPal,7.16
21177,3060,2025-12-08 18:17:39,Completed,PayPal,14.28
21178,3908,2025-03-03 18:17:39,Completed,Bank Transfer,6.18
21179,6571,2025-08-08 18:17:39,Completed,PayPal,19.65
21180,8863,2025-10-29 18:17:39,Completed,PayPal,21.9
21181,2397,2025-01-17 18:17:39,Pending,Bank Transfer,6.96
21182,1788,2025-02-28 18:17:39,Completed,Credit Card,9.35
21183,375,2025-04-03 18:17:39,Completed,PayPal,19.01
21184,3283,2025-12-02 18:17:39,Completed,PayPal,11.03
21185,7932,2025-03-30 18:17:39,Completed,Bank Transfer,16.33
21186,2111,2025-08-03 18:17:39,Completed,Credit Card,17.14
21187,7778,2025-07-29 18:17:39,Completed,Bank Transfer,18.42
21188,7731,2025-07-08 18:17:39,Completed,Bank Transfer,19.07
21189,5152,2025-04-20 18:17:39,Cancelled,Bank Transfer,24.11
21190,2814,2025-02-01 18:17:39,Cancelled,PayPal,21.52
21191,3375,2025-12-20 18:17:39,Completed,Credit Card,12.22
21192,2400,2025-01-04 18:17:39,Completed,Credit Card,14.82
21193,5829,2025-02-11 18:17:39,Completed,Credit Card,22.42
21194,679,2025-08-29 18:17:39,Completed,Bank Transfer,23.15
21195,2798,2025-05-13 18:17:39,Completed,Credit Card,18.13
21196,1165,2025-06-11 18:17:39,Completed,PayPal,18.96
21197,7737,2025-10-18 18:17:39,Pending,Bank Transfer,13.72
21198,7499,2025-01-23 18:17:39,Completed,PayPal,16.22
21199,9183,2025-11-03 18:17:39,Completed,Credit Card,20.09
21200,5691,2025-02-04 18:17:39,Completed,Bank Transfer,11.38
21201,4895,2025-08-02 18:17:39,Completed,Credit Card,23.52
21202,2097,2025-11-21 18:17:39,Completed,Credit Card,16.22
21203,7285,2025-07-12 18:17:39,Completed,Bank Transfer,21.28
21204,3181,2025-01-28 18:17:39,Completed,Credit Card,19.37
21205,1077,2025-01-09 18:17:39,Pending,PayPal,9.45
21206,6331,2025-04-28 18:17:39,Completed,Credit Card,21.95
21207,1510,2025-10-28 18:17:39,Completed,Bank Transfer,11.3
21208,5312,2025-12-15 18:17:39,Completed,PayPal,7.81
21209,8584,2025-09-08 18:17:39,Completed,Bank Transfer,23.71
21210,4131,2025-11-28 18:17:39,Completed,PayPal,20.91
21211,6205,2025-04-13 18:17:39,Completed,Bank Transfer,13.92
21212,5945,2025-06-29 18:17:39,Completed,Credit Card,19.73
21213,8725,2025-12-03 18:17:39,Pending,PayPal,15.72
21214,2609,2025-03-03 18:17:39,Completed,Credit Card,9.65
21215,8481,2025-05-21 18:17:39,Completed,Credit Card,10.77
21216,2100,2025-07-13 18:17:39,Completed,Bank Transfer,5.05
21217,5091,2025-07-11 18:17:39,Completed,Credit Card,7.2
21218,7175,2025-03-08 18:17:39,Pending,Credit Card,11.55
21219,9620,2025-09-27 18:17:39,Completed,Bank Transfer,12.56
21220,2644,2025-11-08 18:17:39,Completed,Credit Card,21.87
21221,2579,2025-02-27 18:17:39,Pending,PayPal,21.23
21222,7772,2025-03-22 18:17:39,Completed,PayPal,10.61
21223,7967,2025-03-10 18:17:39,Pending,Credit Card,14.81
21224,9212,2025-06-10 18:17:39,Pending,Bank Transfer,20.82
21225,5283,2025-06-06 18:17:39,Pending,PayPal,12.41
21226,7909,2025-08-13 18:17:39,Pending,Credit Card,13.52
21227,5090,2025-02-27 18:17:39,Cancelled,Credit Card,17.41
21228,4750,2025-03-29 18:17:39,Completed,Credit Card,9.79
21229,5123,2024-12-28 18:17:39,Completed,PayPal,10.53
21230,2438,2025-06-20 18:17:39,Pending,PayPal,17.49
21231,6124,2025-10-05 18:17:39,Pending,Bank Transfer,20.83
21232,4902,2025-02-15 18:17:39,Cancelled,PayPal,16.68
21233,8914,2025-06-20 18:17:39,Completed,Credit Card,6.37
21234,2622,2025-03-21 18:17:39,Pending,PayPal,13.26
21235,4365,2025-05-12 18:17:39,Pending,PayPal,8.43
21236,9710,2025-05-31 18:17:39,Completed,PayPal,11.3
21237,5387,2025-09-02 18:17:39,Cancelled,Credit Card,7.23
21238,1674,2025-07-04 18:17:39,Pending,Bank Transfer,5.46
21239,5371,2025-01-08 18:17:39,Completed,PayPal,22.08
21240,5749,2025-10-24 18:17:39,Pending,Bank Transfer,20.8
21241,6958,2025-11-10 18:17:39,Pending,Bank Transfer,10.47
21242,8113,2025-07-02 18:17:39,Completed,Bank Transfer,17.37
21243,7130,2025-06-23 18:17:39,Completed,Bank Transfer,15.65
21244,8231,2025-09-29 18:17:39,Cancelled,Credit Card,15.02
21245,8544,2025-05-18 18:17:39,Completed,PayPal,9.23
21246,363,2025-12-15 18:17:39,Completed,Bank Transfer,20.72
21247,5336,2025-12-22 18:17:39,Cancelled,Bank Transfer,21.55
21248,6812,2025-09-07 18:17:39,Completed,PayPal,7.85
21249,2826,2025-11-07 18:17:39,Completed,Credit Card,6.18
21250,3202,2025-08-27 18:17:39,Completed,PayPal,23.61
21251,16,2025-05-04 18:17:39,Pending,PayPal,5.04
21252,5973,2025-12-14 18:17:39,Pending,Bank Transfer,16.63
21253,8481,2025-01-12 18:17:39,Pending,Bank Transfer,5.13
21254,1698,2025-09-03 18:17:39,Cancelled,PayPal,7.27
21255,1616,2025-05-06 18:17:39,Completed,Bank Transfer,18.97
21256,6286,2025-02-13 18:17:39,Pending,Credit Card,10.03
21257,5854,2025-11-26 18:17:39,Completed,Bank Transfer,19.73
21258,7470,2025-03-12 18:17:39,Pending,Credit Card,14.44
21259,2675,2025-06-24 18:17:39,Completed,PayPal,18.65
21260,3330,2025-09-24 18:17:39,Completed,PayPal,17.23
21261,7424,2025-04-16 18:17:39,Cancelled,PayPal,11.46
21262,1257,2025-12-10 18:17:39,Completed,Bank Transfer,6.57
21263,9355,2025-11-01 18:17:39,Completed,Bank Transfer,9.84
21264,874,2025-11-14 18:17:39,Pending,Credit Card,22.57
21265,7775,2025-05-10 18:17:39,Completed,Credit Card,12.03
21266,6995,2025-01-29 18:17:39,Completed,PayPal,15.96
21267,7843,2025-08-30 18:17:39,Completed,PayPal,11.47
21268,9466,2024-12-29 18:17:39,Completed,Bank Transfer,21.5
21269,2645,2025-03-07 18:17:39,Completed,Credit Card,15.27
21270,6749,2025-03-19 18:17:39,Completed,Bank Transfer,16.5
21271,4661,2025-08-13 18:17:39,Pending,Credit Card,14.8
21272,4260,2025-03-27 18:17:39,Completed,PayPal,14.87
21273,4008,2024-12-28 18:17:39,Completed,PayPal,13.29
21274,3472,2025-02-18 18:17:39,Cancelled,Credit Card,19.77
21275,7349,2025-11-14 18:17:39,Completed,Bank Transfer,9.94
21276,3096,2025-10-31 18:17:39,Completed,PayPal,5.5
21277,9898,2025-04-20 18:17:39,Cancelled,PayPal,22.86
21278,3373,2025-03-07 18:17:39,Completed,Credit Card,14.69
21279,7020,2025-06-12 18:17:39,Pending,Credit Card,5.96
21280,5168,2025-02-10 18:17:39,Completed,Bank Transfer,6.62
21281,5434,2025-08-05 18:17:39,Pending,PayPal,23.83
21282,1612,2025-12-08 18:17:39,Completed,Credit Card,7.61
21283,2152,2025-10-26 18:17:39,Pending,Bank Transfer,11.37
21284,718,2025-11-17 18:17:39,Pending,Credit Card,11.51
21285,5769,2025-10-07 18:17:39,Completed,Credit Card,21.1
21286,3541,2025-08-04 18:17:39,Completed,PayPal,14.28
21287,287,2025-06-14 18:17:39,Cancelled,Credit Card,21.37
21288,1786,2025-12-26 18:17:39,Completed,Bank Transfer,7.62
21289,4777,2025-12-07 18:17:39,Pending,PayPal,17.83
21290,6711,2024-12-29 18:17:39,Completed,Credit Card,13.79
21291,5434,2025-11-25 18:17:39,Completed,Credit Card,21.69
21292,9755,2024-12-30 18:17:39,Pending,Bank Transfer,9.2
21293,5232,2025-06-06 18:17:39,Completed,PayPal,16.76
21294,3797,2025-11-15 18:17:39,Completed,PayPal,15.07
21295,6156,2025-11-19 18:17:39,Cancelled,Credit Card,10.94
21296,1653,2025-03-03 18:17:39,Pending,Bank Transfer,13.96
21297,9957,2025-10-10 18:17:39,Completed,Credit Card,14.58
21298,5465,2025-01-09 18:17:39,Completed,Credit Card,6.29
21299,3929,2025-01-19 18:17:39,Completed,Bank Transfer,8.94
21300,9636,2025-08-26 18:17:39,Completed,Credit Card,14.91
21301,6266,2025-04-20 18:17:39,Completed,PayPal,5.16
21302,2359,2025-09-28 18:17:39,Pending,Credit Card,14.39
21303,3645,2025-02-21 18:17:39,Pending,Bank Transfer,22.59
21304,8459,2025-08-02 18:17:39,Pending,Bank Transfer,16.71
21305,282,2025-10-16 18:17:39,Completed,Bank Transfer,13.96
21306,172,2025-02-13 18:17:39,Completed,PayPal,13.85
21307,7271,2025-08-22 18:17:39,Pending,PayPal,6.12
21308,585,2025-08-02 18:17:39,Completed,PayPal,11.93
21309,7776,2025-04-02 18:17:39,Cancelled,Credit Card,12.58
21310,5612,2025-04-06 18:17:39,Cancelled,Credit Card,21.84
21311,7394,2025-06-11 18:17:39,Completed,Credit Card,17.19
21312,2074,2025-08-01 18:17:39,Pending,Credit Card,23.82
21313,5083,2025-11-25 18:17:39,Completed,Bank Transfer,9.99
21314,1355,2025-07-29 18:17:39,Cancelled,Bank Transfer,12.06
21315,257,2025-09-13 18:17:39,Completed,Bank Transfer,23.2
21316,857,2025-12-13 18:17:39,Completed,Bank Transfer,18.93
21317,5397,2025-02-26 18:17:39,Pending,Credit Card,19.08
21318,8042,2025-09-16 18:17:39,Completed,Bank Transfer,9.69
21319,6457,2025-08-30 18:17:39,Completed,Bank Transfer,21.26
21320,2206,2025-09-26 18:17:39,Completed,Credit Card,12.14
21321,9306,2025-07-23 18:17:39,Cancelled,Bank Transfer,12.75
21322,3091,2025-11-04 18:17:39,Completed,Credit Card,17.2
21323,9079,2025-07-29 18:17:39,Completed,Credit Card,13.8
21324,5222,2025-04-23 18:17:39,Pending,PayPal,24.55
21325,7755,2025-06-12 18:17:39,Completed,Bank Transfer,19.58
21326,4003,2025-02-09 18:17:39,Completed,Bank Transfer,14.64
21327,4475,2025-04-02 18:17:39,Completed,PayPal,11.27
21328,9180,2025-07-21 18:17:39,Pending,PayPal,23.05
21329,2168,2025-11-26 18:17:39,Completed,Bank Transfer,24.55
21330,8318,2025-02-11 18:17:39,Completed,Credit Card,24.54
21331,3247,2025-11-20 18:17:39,Cancelled,Bank Transfer,12.64
21332,3948,2025-03-11 18:17:39,Completed,Credit Card,23.5
21333,7753,2025-03-11 18:17:39,Completed,PayPal,14.21
21334,6512,2025-09-19 18:17:39,Completed,PayPal,5.35
21335,1026,2025-07-17 18:17:39,Cancelled,Credit Card,24.3
21336,7676,2025-06-02 18:17:39,Completed,Credit Card,21.19
21337,9022,2025-11-30 18:17:39,Pending,Bank Transfer,13.47
21338,6758,2025-04-09 18:17:39,Completed,PayPal,11.36
21339,5478,2025-07-10 18:17:39,Pending,PayPal,24.3
21340,9604,2025-03-14 18:17:39,Completed,Bank Transfer,16.36
21341,2006,2025-07-17 18:17:39,Completed,Bank Transfer,14.51
21342,6926,2025-02-20 18:17:39,Completed,Bank Transfer,9.2
21343,6091,2025-10-21 18:17:39,Cancelled,PayPal,23.26
21344,4633,2025-09-13 18:17:39,Completed,Credit Card,17.23
21345,4297,2025-12-20 18:17:39,Completed,PayPal,24.48
21346,8387,2025-02-21 18:17:39,Completed,Credit Card,9.66
21347,1943,2025-04-04 18:17:39,Completed,Credit Card,16.82
21348,6545,2025-12-16 18:17:39,Cancelled,Bank Transfer,13.34
21349,5889,2025-09-07 18:17:39,Completed,Bank Transfer,22.81
21350,3784,2025-08-11 18:17:39,Completed,Credit Card,23.45
21351,140,2025-11-20 18:17:39,Cancelled,Credit Card,5.73
21352,55,2025-02-24 18:17:39,Pending,PayPal,6.82
21353,8493,2025-03-31 18:17:39,Cancelled,PayPal,5.78
21354,1383,2025-07-13 18:17:39,Cancelled,Bank Transfer,7.64
21355,6257,2025-01-01 18:17:39,Pending,Bank Transfer,23.39
21356,5977,2025-01-27 18:17:39,Pending,PayPal,22.13
21357,3337,2025-10-16 18:17:39,Completed,PayPal,16.3
21358,4163,2025-01-20 18:17:39,Pending,Credit Card,16.8
21359,6600,2025-02-28 18:17:39,Cancelled,PayPal,18.05
21360,5921,2025-06-20 18:17:39,Pending,Bank Transfer,18.04
21361,9259,2025-07-25 18:17:39,Pending,Bank Transfer,7.62
21362,7439,2025-08-12 18:17:39,Completed,Bank Transfer,11.87
21363,9985,2025-12-16 18:17:39,Completed,PayPal,13.78
21364,2015,2025-09-21 18:17:39,Pending,Credit Card,5.47
21365,4865,2025-07-11 18:17:39,Completed,Bank Transfer,20.89
21366,9854,2025-08-02 18:17:39,Cancelled,Credit Card,8.85
21367,6305,2025-05-29 18:17:39,Completed,PayPal,20.77
21368,3605,2025-01-07 18:17:39,Completed,Bank Transfer,13.48
21369,5318,2025-07-28 18:17:39,Completed,Bank Transfer,17.56
21370,5744,2025-05-24 18:17:39,Pending,Bank Transfer,8.04
21371,2863,2025-01-20 18:17:39,Cancelled,PayPal,21.49
21372,4924,2025-01-11 18:17:39,Cancelled,PayPal,14.04
21373,1954,2025-12-27 18:17:39,Completed,PayPal,21.55
21374,6129,2025-02-23 18:17:39,Completed,Credit Card,14.97
21375,2397,2025-01-09 18:17:39,Cancelled,PayPal,24.75
21376,2559,2025-03-25 18:17:39,Pending,Credit Card,12.66
21377,9387,2025-08-23 18:17:39,Pending,Bank Transfer,7.73
21378,4686,2025-05-31 18:17:39,Completed,Bank Transfer,10.05
21379,7243,2025-03-13 18:17:39,Completed,Credit Card,21.86
21380,5335,2025-03-21 18:17:39,Completed,Credit Card,11.97
21381,1855,2025-08-02 18:17:39,Completed,Bank Transfer,24.95
21382,9441,2025-06-29 18:17:39,Completed,Credit Card,16.92
21383,2968,2025-02-06 18:17:39,Pending,PayPal,11.19
21384,4786,2025-10-04 18:17:39,Completed,Bank Transfer,17.72
21385,5760,2025-08-27 18:17:39,Completed,Bank Transfer,17.57
21386,8947,2025-10-21 18:17:39,Completed,Credit Card,21.16
21387,8585,2025-04-01 18:17:39,Cancelled,Bank Transfer,10.32
21388,8336,2025-04-10 18:17:39,Completed,Credit Card,14.59
21389,3458,2025-04-04 18:17:39,Completed,PayPal,16.11
21390,3933,2025-08-27 18:17:39,Completed,Bank Transfer,10.82
21391,4113,2025-11-18 18:17:39,Completed,PayPal,5.46
21392,8607,2024-12-30 18:17:39,Completed,Credit Card,11.57
21393,6565,2025-02-11 18:17:39,Completed,Bank Transfer,14.5
21394,153,2025-12-08 18:17:39,Pending,PayPal,5.29
21395,5885,2025-03-06 18:17:39,Completed,Credit Card,6.07
21396,1911,2025-09-03 18:17:39,Completed,Credit Card,8.84
21397,2260,2025-09-23 18:17:39,Completed,PayPal,21.86
21398,4962,2025-11-23 18:17:39,Cancelled,Bank Transfer,18.53
21399,7183,2025-10-21 18:17:39,Completed,PayPal,21.19
21400,5264,2025-10-16 18:17:39,Completed,PayPal,8.9
21401,2915,2025-05-21 18:17:39,Completed,Credit Card,11.99
21402,3970,2025-09-14 18:17:39,Completed,Bank Transfer,6.31
21403,9832,2025-09-29 18:17:39,Completed,Credit Card,19.5
21404,9297,2025-07-02 18:17:39,Pending,Credit Card,9.2
21405,7109,2025-12-04 18:17:39,Completed,PayPal,21.46
21406,7859,2025-01-06 18:17:39,Cancelled,PayPal,14.95
21407,2823,2025-09-16 18:17:39,Cancelled,PayPal,8.73
21408,9097,2025-08-05 18:17:39,Completed,Bank Transfer,15.76
21409,5195,2025-05-07 18:17:39,Completed,PayPal,12.12
21410,3120,2025-04-19 18:17:39,Completed,Credit Card,24.71
21411,1870,2025-03-30 18:17:39,Cancelled,Credit Card,15.71
21412,5626,2025-12-08 18:17:39,Completed,PayPal,6.17
21413,7299,2025-06-17 18:17:39,Completed,Credit Card,6.8
21414,9705,2025-01-02 18:17:39,Cancelled,Bank Transfer,12.27
21415,2016,2025-05-03 18:17:39,Completed,PayPal,21.11
21416,1845,2025-11-20 18:17:39,Completed,Bank Transfer,10.42
21417,7489,2025-02-20 18:17:39,Pending,Credit Card,24.96
21418,3402,2025-07-30 18:17:39,Cancelled,Credit Card,24.41
21419,132,2025-04-17 18:17:39,Cancelled,PayPal,12.78
21420,3250,2025-06-01 18:17:39,Completed,Credit Card,19.16
21421,1969,2025-07-30 18:17:39,Completed,Credit Card,21.73
21422,1144,2025-11-10 18:17:39,Completed,Credit Card,23.55
21423,5258,2025-10-01 18:17:39,Cancelled,Credit Card,21.88
21424,2561,2025-09-23 18:17:39,Cancelled,PayPal,10.58
21425,5418,2025-06-13 18:17:39,Completed,Credit Card,11.3
21426,6690,2025-09-21 18:17:39,Completed,PayPal,19.28
21427,8172,2025-07-19 18:17:39,Cancelled,Credit Card,18.6
21428,6102,2025-02-11 18:17:39,Pending,Bank Transfer,10.52
21429,8719,2025-08-03 18:17:39,Completed,Bank Transfer,11.99
21430,4098,2025-09-29 18:17:39,Completed,Bank Transfer,15.52
21431,1739,2025-05-28 18:17:39,Cancelled,PayPal,21.16
21432,1952,2025-06-18 18:17:39,Completed,Bank Transfer,16.09
21433,2808,2025-04-01 18:17:39,Completed,Bank Transfer,8.0
21434,9214,2025-09-14 18:17:39,Cancelled,Credit Card,14.41
21435,1545,2025-01-18 18:17:39,Completed,Credit Card,11.34
21436,3258,2025-08-11 18:17:39,Completed,Bank Transfer,21.3
21437,7657,2025-09-09 18:17:39,Cancelled,Credit Card,12.65
21438,750,2025-01-02 18:17:39,Completed,Credit Card,24.7
21439,210,2025-11-16 18:17:39,Completed,PayPal,7.48
21440,606,2025-04-26 18:17:39,Completed,Bank Transfer,22.66
21441,50,2025-03-27 18:17:39,Completed,Credit Card,14.12
21442,869,2025-01-21 18:17:39,Completed,Bank Transfer,14.0
21443,1107,2025-07-12 18:17:39,Cancelled,PayPal,22.04
21444,8508,2025-06-18 18:17:39,Completed,Bank Transfer,11.1
21445,341,2025-05-29 18:17:39,Completed,Bank Transfer,21.09
21446,8828,2025-06-26 18:17:39,Completed,Bank Transfer,19.42
21447,8234,2025-01-11 18:17:39,Pending,Bank Transfer,12.24
21448,8306,2025-07-23 18:17:39,Completed,Bank Transfer,8.71
21449,1580,2025-12-06 18:17:39,Completed,Bank Transfer,17.76
21450,1610,2025-11-28 18:17:39,Cancelled,Bank Transfer,21.78
21451,6752,2025-11-22 18:17:39,Completed,Credit Card,14.79
21452,2799,2025-11-12 18:17:39,Cancelled,Bank Transfer,18.21
21453,9737,2025-11-29 18:17:39,Pending,PayPal,6.11
21454,4396,2025-01-05 18:17:39,Completed,Credit Card,13.47
21455,3983,2025-07-28 18:17:39,Completed,Bank Transfer,23.45
21456,3495,2025-06-18 18:17:39,Pending,PayPal,18.32
21457,2554,2025-12-12 18:17:39,Completed,Bank Transfer,10.67
21458,1315,2025-03-27 18:17:39,Pending,Credit Card,6.92
21459,398,2025-05-08 18:17:39,Cancelled,Credit Card,10.51
21460,9072,2025-07-27 18:17:39,Pending,PayPal,21.39
21461,2254,2025-12-18 18:17:39,Cancelled,Bank Transfer,16.81
21462,2592,2025-10-11 18:17:39,Pending,PayPal,11.68
21463,9144,2025-03-05 18:17:39,Completed,PayPal,21.45
21464,1062,2025-05-26 18:17:39,Completed,PayPal,17.28
21465,8815,2025-08-30 18:17:39,Completed,Credit Card,7.32
21466,7510,2025-11-14 18:17:39,Completed,Credit Card,15.1
21467,868,2025-03-29 18:17:39,Completed,PayPal,20.79
21468,4472,2025-08-22 18:17:39,Completed,PayPal,20.62
21469,9532,2025-03-25 18:17:39,Completed,Credit Card,6.92
21470,4048,2025-09-17 18:17:39,Pending,PayPal,5.94
21471,3878,2025-04-09 18:17:39,Completed,Bank Transfer,19.92
21472,4045,2025-07-31 18:17:39,Completed,PayPal,19.58
21473,9333,2025-10-18 18:17:39,Pending,PayPal,5.6
21474,4329,2025-11-07 18:17:39,Completed,Credit Card,22.09
21475,2966,2025-06-24 18:17:39,Cancelled,Bank Transfer,11.78
21476,1310,2025-01-30 18:17:39,Cancelled,Credit Card,20.63
21477,485,2025-12-07 18:17:39,Cancelled,Bank Transfer,10.81
21478,985,2025-07-27 18:17:39,Completed,Bank Transfer,22.09
21479,1426,2025-12-01 18:17:39,Completed,Bank Transfer,15.75
21480,34,2025-12-13 18:17:39,Completed,PayPal,20.57
21481,8049,2025-01-05 18:17:39,Completed,PayPal,5.17
21482,3541,2025-11-04 18:17:39,Completed,PayPal,12.21
21483,6975,2025-06-30 18:17:39,Completed,Credit Card,12.56
21484,2002,2025-05-13 18:17:39,Completed,Credit Card,18.67
21485,6691,2025-02-11 18:17:39,Completed,PayPal,14.03
21486,5808,2025-04-27 18:17:39,Cancelled,Credit Card,6.51
21487,8094,2025-02-07 18:17:39,Cancelled,PayPal,8.53
21488,9697,2025-09-18 18:17:39,Completed,Credit Card,9.98
21489,760,2025-08-02 18:17:39,Cancelled,PayPal,21.58
21490,2980,2025-05-24 18:17:39,Completed,Bank Transfer,17.98
21491,7885,2025-07-24 18:17:39,Completed,PayPal,18.05
21492,7113,2025-06-08 18:17:39,Completed,Bank Transfer,22.36
21493,1319,2025-11-12 18:17:39,Completed,Credit Card,5.35
21494,4160,2025-10-07 18:17:39,Pending,Credit Card,17.57
21495,5447,2025-12-27 18:17:39,Completed,PayPal,18.41
21496,7080,2025-02-14 18:17:39,Completed,PayPal,8.89
21497,2376,2025-08-27 18:17:39,Pending,PayPal,11.13
21498,6346,2025-04-08 18:17:39,Completed,PayPal,23.23
21499,3218,2025-07-05 18:17:39,Completed,Credit Card,24.75
21500,8772,2025-12-19 18:17:39,Completed,PayPal,19.04
21501,3063,2025-08-26 18:17:39,Completed,Credit Card,15.71
21502,2788,2025-04-12 18:17:39,Cancelled,Credit Card,5.62
21503,6652,2025-11-27 18:17:39,Completed,PayPal,7.18
21504,8224,2025-10-10 18:17:39,Completed,Bank Transfer,21.47
21505,7914,2025-12-12 18:17:39,Completed,Bank Transfer,18.27
21506,5411,2025-04-26 18:17:39,Cancelled,PayPal,24.43
21507,7463,2025-07-31 18:17:39,Completed,Bank Transfer,14.36
21508,2415,2025-07-19 18:17:39,Completed,Credit Card,20.2
21509,8955,2025-01-07 18:17:39,Pending,Credit Card,15.44
21510,2809,2025-05-22 18:17:39,Completed,Credit Card,7.44
21511,7553,2025-04-18 18:17:39,Completed,Credit Card,19.47
21512,6571,2025-02-24 18:17:39,Pending,Credit Card,11.24
21513,1880,2025-04-22 18:17:39,Completed,PayPal,9.09
21514,4117,2025-09-22 18:17:39,Completed,Bank Transfer,24.15
21515,928,2025-11-26 18:17:39,Completed,PayPal,9.88
21516,817,2025-09-17 18:17:39,Cancelled,Bank Transfer,10.06
21517,8429,2025-11-12 18:17:39,Pending,Credit Card,21.3
21518,2833,2025-09-19 18:17:39,Cancelled,PayPal,18.67
21519,8365,2025-09-01 18:17:39,Cancelled,PayPal,18.93
21520,6015,2025-10-27 18:17:39,Completed,Credit Card,5.1
21521,7964,2025-12-05 18:17:39,Completed,Bank Transfer,5.45
21522,616,2025-04-25 18:17:39,Pending,Credit Card,14.64
21523,3132,2025-08-14 18:17:39,Cancelled,PayPal,22.16
21524,8580,2025-11-09 18:17:39,Pending,Credit Card,13.25
21525,1105,2025-01-07 18:17:39,Completed,Bank Transfer,9.62
21526,8521,2025-05-24 18:17:39,Pending,Credit Card,10.35
21527,9981,2025-10-14 18:17:39,Completed,Credit Card,22.04
21528,7421,2025-11-04 18:17:39,Completed,Credit Card,23.77
21529,8943,2025-06-11 18:17:39,Completed,Credit Card,11.31
21530,7774,2025-11-30 18:17:39,Completed,PayPal,10.68
21531,9863,2025-04-07 18:17:39,Pending,PayPal,11.4
21532,7450,2025-08-28 18:17:39,Pending,PayPal,15.11
21533,4390,2025-02-07 18:17:39,Completed,Credit Card,5.94
21534,9830,2025-09-03 18:17:39,Completed,Bank Transfer,16.83
21535,9994,2025-02-26 18:17:39,Cancelled,PayPal,12.69
21536,8047,2025-02-08 18:17:39,Completed,Credit Card,11.63
21537,4111,2025-10-24 18:17:39,Completed,PayPal,5.55
21538,2545,2025-09-23 18:17:39,Completed,PayPal,12.2
21539,2681,2025-10-01 18:17:39,Completed,PayPal,16.72
21540,4374,2025-12-25 18:17:39,Completed,Bank Transfer,24.54
21541,5519,2025-03-09 18:17:39,Cancelled,Credit Card,18.55
21542,8725,2025-01-06 18:17:39,Completed,PayPal,22.05
21543,1536,2025-07-28 18:17:39,Completed,Credit Card,9.66
21544,5851,2025-07-17 18:17:39,Pending,Bank Transfer,5.63
21545,8368,2025-11-22 18:17:39,Cancelled,Credit Card,21.26
21546,7862,2025-03-03 18:17:39,Completed,PayPal,11.57
21547,7972,2025-04-06 18:17:39,Cancelled,PayPal,15.83
21548,3552,2024-12-31 18:17:39,Pending,Credit Card,11.11
